Time (s),Channel 1 (V)
0.000545777027027027,0.02249350482030495
0.0005470270270270269,0.001933267724956315
0.000548277027027027,0.002270320792093178
0.000549527027027027,0.01710065574611514
0.000550777027027027,0.01507833734329397
0.000552027027027027,0.006989063732009257
0.000553277027027027,0.00732611679914612
0.000554527027027027,0.003618533060640629
0.000555777027027027,-0.01289706722906565
0.000557027027027027,-0.02840150831736134
0.000558277027027027,-0.0405354187342884
0.000559527027027027,-0.04896174541270997
0.0005607770270270269,-0.05671396595685782
0.000562027027027027,-0.05941039049395272
0.0005632770270270269,-0.06109565582963703
0.000564527027027027,-0.06412913343386879
0.0005657770270270269,-0.06648850490382684
0.000567027027027027,-0.06412913343386879
0.0005682770270270269,-0.0749148315822484
0.000569527027027027,-0.08671168893203861
0.000570777027027027,-0.08974516653627038
0.000572027027027027,-0.09345275027477587
0.000573277027027027,-0.102890236154608
0.000574527027027027,-0.1086201382959347
0.000575777027027027,-0.1106424566987559
0.000577027027027027,-0.1143500404372614
0.000578277027027027,-0.1170464649743563
0.0005795270270270269,-0.1146870935043982
0.000580777027027027,-0.1278321631227359
0.0005820270270270269,-0.1564816738293692
0.000583277027027027,-0.1628856821049696
0.0005845270270270269,-0.1588410452993272
0.000585777027027027,-0.1632227351721065
0.0005870270270270269,-0.1703008495819806
0.000588277027027027,-0.176704857857581
0.0005895270270270269,-0.1736713802533492
0.000590777027027027,-0.1709749557162543
0.000592027027027027,-0.1895128744087818
0.000593277027027027,-0.2060284746984881
0.000594527027027027,-0.2033320501613931
0.000595777027027027,-0.2063655277656249
0.000597027027027027,-0.2154659605783202
0.000598277027027027,-0.2222070219210575
0.000599527027027027,-0.2299592424652053
0.0006007770270270269,-0.2420931528821324
0.000602027027027027,-0.245463683553501
0.0006032770270270269,-0.2387226222107637
0.000604527027027027,-0.2461377896877747
0.0006057770270270269,-0.2690573982530814
0.000607027027027027,-0.2832136270728296
0.0006082770270270269,-0.2899546884155669
0.000609527027027027,-0.2913029006841144
0.0006107770270270269,-0.2875953169456088
0.000612027027027027,-0.2832136270728296
0.000613277027027027,-0.2950104844226198
0.000614527027027027,-0.3223117828607057
0.000615777027027027,-0.3152336684508316
0.000617027027027027,-0.2983810150939885
0.000618277027027027,-0.3135484031151473
0.000619527027027027,-0.3330974810090853
0.000620777027027027,-0.3475907628959705
0.0006220270270270269,-0.3502871874330653
0.000623277027027027,-0.3435461260903281
0.0006245270270270269,-0.3465796036945599
0.000625777027027027,-0.3546688773058445
